square_footage,num_bedrooms,age_of_house,random_noise,distance_to_school,crime_rate,location,interaction_feature,house_price
2426.216667398112,1,20,-16.809346596524435,5.251276418795063,0.3472422600010235,downtown,324.80973310828637,869469.0743437584
1603.7396307836498,4,68,40.49140989591295,7.061032013199687,0.6049611592781365,suburban,235.7462672058019,494001.6106237826
1942.6317792665504,2,47,-4.2335658198237125,2.6857802868950493,0.799082732495074,rural,360.9248747782222,618819.7226728345
2252.4936394902284,5,19,11.30961378202375,2.0130169289296838,0.4671218469854189,downtown,292.4970943848053,756509.9915788197
2432.8775970850606,3,66,-93.93267378659398,5.39077613278063,0.47655708525257356,suburban,468.02315666048946,949729.2042220738
1399.8517964721118,4,43,4.38749637607155,5.414744215060825,0.5282707053213865,rural,172.1546616353313,569345.4012091937
1832.7493820795257,5,32,37.866623425141164,-0.009250267381363031,0.36710026370555304,downtown,320.6425128816577,675867.0706530452
1762.5273444195218,1,72,34.11273134397087,4.064635863196977,0.5537927028246629,downtown,287.3905237230123,619630.8089155366
1673.335383713144,1,60,-128.75190260592987,3.4870065284248173,0.5487944276551363,downtown,292.7666652152113,295426.3793903353
2882.7271201405483,1,8,9.626077640338242,2.912080638945265,0.7959972826361313,suburban,414.34808281196223,903189.5440408192
2202.490855480478,1,67,-144.38895774639133,3.4834373530852836,0.46212151149785935,downtown,425.66242672012254,802855.2324083692
1369.5580228324775,3,34,17.367664613852625,5.893681702399039,0.6349457092127013,suburban,223.5765401863643,547119.1924834234
2458.9309735273882,4,80,-70.1337191602714,3.4738924680654373,0.46808694360158976,suburban,316.78304568838473,863687.2568088665
3061.0780985063166,2,97,170.5642942525445,3.5253167981272373,0.6279518883564489,suburban,501.5438932159897,862807.9477317785
2516.2326302755737,3,87,11.924332929589005,2.5717920367134814,0.44998830884162044,downtown,323.7927772274776,990686.5957382873
1240.3150170229933,3,95,80.11640198239228,6.903364463773739,0.6146945973890413,suburban,160.45116820071442,584134.0512353162
1757.8829635668744,2,64,211.087263702428,5.651948548205952,0.6456471658176897,suburban,246.0330379411878,530595.5542976639
2633.455574593311,2,7,-81.74018110887211,1.261465695645648,0.2866687733884382,rural,487.8293209693612,813937.0482118125
1646.1652671906097,1,44,43.56749109059113,3.52663988116522,0.7204750841341202,rural,246.97382512672897,626551.9307381673
2221.909714073114,3,86,-118.59110092328461,5.792776826592389,0.4667045226103957,suburban,373.0366090316831,846473.6100920753
2387.3170267146684,5,46,34.48970082499193,6.9220888234742555,0.4060406610747701,suburban,332.30682869947674,767301.1023553272
1536.5347642109587,2,39,176.57092664504032,6.2612581390499855,0.3579983776659956,downtown,194.15736865093515,523529.1013834187
1970.2373219690999,2,75,-62.788321444178926,4.466475634613172,0.5596400556196482,downtown,385.1104995662799,639910.5711318777
379.3663299654638,4,53,-88.5954313294596,2.1029347088104426,0.49907566221929556,downtown,60.834473252251776,313631.7300362853
1487.8061793328552,5,75,-9.117423351856317,6.305373490866966,0.5741614371083372,suburban,287.73447520724153,668295.9304330116
1873.7159243034198,5,45,204.58172880882856,4.554654723019244,0.5780441568636958,downtown,225.48541057327694,731986.5503527339
1376.1084090175752,2,46,77.1038919953255,5.103293021922605,0.6217169290700357,downtown,157.8250703213768,499614.20650182286
2816.2056519658177,1,14,-90.49146520560105,4.733869342687255,1.0552568232306117,rural,522.6378960089972,797425.6157227446
1284.9293110196836,4,18,145.5060582481769,2.9667057506355983,0.5079383514663702,downtown,215.98597958894123,901543.7755265103
1779.9777566515081,5,25,-165.50629923331869,5.5463753183344835,0.3530853226854853,downtown,211.208333519241,778654.0926292356
2065.3702886430456,2,51,213.6559128802725,5.33968854667017,0.09603733353235322,downtown,262.1697811351301,713391.7069596229
2720.6366445330577,5,92,85.6450680015159,4.361316735627803,0.2609366403618827,suburban,489.8952303803093,1237522.8962190556
1282.0689244102803,4,21,176.3557440006718,5.7066586997937305,0.7470697301505821,suburban,186.39597778720483,410870.13066668203
2581.58187607748,4,20,-164.7798108384035,2.939000678865041,0.6439849013546215,downtown,431.2637094849417,931364.2830890617
2005.1165305097936,3,50,16.94418308596864,4.596495836175337,0.23000279069700125,suburban,264.3449432615929,645127.3799063131
1509.2456744760245,2,37,-13.38889265657157,5.0391912094036835,0.9928424881998441,suburban,208.46153316822063,566674.2758904577
2231.0517371316355,4,19,-100.6979473446641,2.397608551797407,0.5653528955323017,rural,444.1382712045841,791701.7557993032
2099.529847786735,3,28,-129.60236202513923,4.91435508374592,0.5920633439760679,rural,261.94093131320665,808317.5488434546
1699.8915614206026,3,50,50.70812587595488,6.100467720021944,0.9488450359872163,rural,256.0812482972624,663381.5327199335
2034.9010424950095,5,3,59.7731708113624,4.545153613935699,0.8478911441656426,suburban,375.3176250938653,896188.0452642469
1807.3432015691199,5,54,129.99740467257527,4.948827646228484,0.6562274951664322,downtown,223.97016504456255,811888.2589976188
2056.758672625624,3,70,-50.34210533268308,5.84351605885125,0.6658427881652511,downtown,291.0753167679587,711389.7380572765
2331.0653372605234,5,91,-14.160981015580997,4.418299836700591,0.6845570192341733,downtown,376.4883316499655,775401.7772058797
2793.008408072676,4,27,-138.24599249460917,4.5533039006835665,0.4518065736575968,suburban,413.69709610075864,1116303.4272594696
1381.0922505865756,1,3,154.0785811994749,3.2349447282012993,0.5573585795088395,rural,201.5707270073808,577402.8028124479
3066.5166873281332,4,21,6.9548087757243096,4.977594834018852,0.6148640988149425,suburban,417.8158827746264,995508.5333050871
1023.9561002387491,3,75,72.25885016201056,4.49772727459283,0.47464348112431765,downtown,162.46561862465444,507074.88530040253
1924.1074524822084,3,44,75.7905396111012,5.748634692579984,0.30691609805688935,suburban,312.54676136834496,594912.665435533
2294.1586032422883,4,66,145.9107157301978,5.8451899312748585,0.4467739197382664,rural,379.29084239093544,886327.9606304412
2140.495933867516,5,85,-83.13994672674534,6.186813558519321,0.30241347841881583,suburban,229.11185827143228,918015.9772318015
1688.6502400897032,5,65,69.75866003471783,4.237609473657304,0.5128745141744461,rural,275.4246252410662,688384.4538627694
1895.9388748213623,3,87,-2.5008706309041484,1.7351283715638264,0.14390856959869736,rural,370.3218298997743,721167.4420217613
1753.4995326705837,2,33,210.56770663406311,6.112459619697162,0.5682077021015095,rural,270.2118643850297,682513.8342186982
1705.3176215278943,5,90,-83.4364178996017,5.646681446146114,0.17374510088636702,suburban,292.50751814297547,742024.8823925774
2424.8010485105124,4,54,117.14263477638723,4.047062592970865,0.419305388001399,suburban,377.4766132104741,839036.7900197061
2178.5077429825237,5,0,35.034177922839696,5.832410299351006,0.6008202148961691,downtown,404.05667988268215,751214.2022086914
1653.545202369673,4,71,29.78560942060213,2.827115296225638,0.6582293423025061,downtown,319.0652868645437,624139.4700277086
2449.799937716625,3,86,5.4020726047489775,6.545360319305413,0.6344718417767002,suburban,290.1101835539009,735802.2531419544
2153.649760438305,5,37,134.66658228367874,4.499563172308925,0.5639467828947762,downtown,309.44932735146295,830221.0766882788
2406.43105941948,4,5,26.385170107393467,3.756608580492657,0.2761453369505016,rural,335.067153426425,861664.8180660453
2314.8144209618063,3,85,-152.4415338120977,4.0674476656416685,0.6961216709733515,downtown,325.2812231966793,890113.7959807657
1585.502494538964,2,24,121.95035687122451,4.652772520999681,0.28071972709897774,rural,178.45213970007222,568997.9540557114
1719.9094799015152,4,81,103.6201832131722,4.981981890050805,0.7189151640908651,downtown,311.9254880012708,934815.4398352307
2373.646802561631,2,16,58.713768421284755,5.07242042059911,0.625540951496341,downtown,245.85432309336744,579507.2404075273
2305.1851327167324,2,60,-112.84736297475466,4.355588834062814,0.7717803029479076,rural,352.2845255554768,784374.1247446134
1989.549203017926,1,11,-97.31153602213203,5.3003593601922185,0.5049736968032594,downtown,330.6388822447031,576526.5752917127
2058.663691654391,5,5,-187.7442885236109,5.01241891150015,0.33624717855779584,downtown,248.57734909141416,755232.4019898012
2638.8324478942122,4,89,46.03298731798137,4.028640506638402,0.24146949516815003,downtown,502.921932773572,976699.8945387938
1704.214305582085,2,26,-134.95488481743695,3.802714063368104,0.2636841330854147,suburban,313.3281860128251,587681.0574214612
2273.548690585019,1,7,-171.87508928621645,5.912548314342256,0.1726450502785974,downtown,334.4580486909105,831280.5280059173
1898.903673783053,3,82,127.49891193000438,5.786489053996858,0.688400583387313,suburban,267.9635891875722,694430.510363688
1891.15939838639,4,64,76.8179564462847,5.085704532741895,0.7134833906064799,suburban,233.85470535061305,662440.2621547864
2549.388425993595,2,56,-33.317166483092706,6.386293198985302,0.6107399850513696,suburban,441.0424703957207,867788.7934096212
2412.708174494015,5,92,-13.404658325719543,2.0580085157485484,0.49339181758534423,suburban,273.05675168049567,926232.3164481217
2406.754818000319,1,98,-240.73442069839422,4.153408037739945,0.9121918872925026,suburban,404.3920309449559,613949.874929589
2652.7394035771645,2,39,91.67449190592203,3.2655243314980336,0.48037030340719844,downtown,488.7558246472341,847046.5201164413
2010.5019208163794,5,13,-69.27314644886842,8.384408397706776,0.5441833616287787,rural,246.9844463049501,849085.0127934047
2340.976485647482,2,34,33.029086313314075,6.0698297305939795,0.49042969733417613,downtown,436.9262662354088,785087.0891039977
1844.866621703272,4,47,-248.8562261791484,4.881407024512586,0.43233838670731045,suburban,190.63434800775823,764912.4995084058
2162.0831762442212,4,83,97.75680321615458,6.177485868269234,0.6261948979662195,suburban,413.5605425676378,764749.3991827499
1934.9284728161576,4,55,-75.28447693857241,6.674413495632672,0.3733006621590954,rural,216.3950917591588,793617.9838986386
2048.497982496359,1,48,-137.60422637893544,6.658447537286106,0.359884434697072,suburban,337.1334355680926,658634.1809829093
2297.5785127184568,4,12,-33.96016344883672,6.3825552276505295,0.6362938770818709,downtown,287.21626197027115,870339.2415911919
1590.8896583832638,5,60,-59.6395217935485,4.606189515076908,0.40047832668753214,suburban,292.1752206190793,710537.071507395
3046.19363784273,2,48,107.42676129098663,4.247951870774072,0.5266964056150358,suburban,460.6759737927959,1205224.7272904222
1496.991309250149,3,45,-42.039512236162714,3.5567162300289725,0.4317343760472946,downtown,169.9446197198799,688557.2872766309
1392.9056936061338,5,61,136.26170266133676,5.7536709000935105,0.4976897403546704,suburban,218.82431043072023,672570.161619056
2579.055436750034,5,7,33.01426157890731,4.761596397006828,0.3653421763066752,suburban,363.10073001343585,925501.4146708575
2395.831346981468,4,42,89.43678872123748,4.372293454224206,0.37188224945018133,rural,398.05487604155854,871001.6526214933
2312.0599085260774,1,19,-0.21664532278862972,4.294007957408296,0.3360535756379431,suburban,435.1073136425129,888481.1303534884
2314.17275463214,2,96,127.20589823398831,7.175288945952032,0.6686660219722903,downtown,326.15699280593304,704590.0104062383
1993.8766135765427,1,89,-115.36239902826759,6.4290206192625075,0.5343769668502659,downtown,257.1862921226782,604922.6096753275
1551.3728142570842,2,38,11.3624457494327,7.745590784192248,0.6837101647587329,rural,157.38911373035882,509117.4813004938
2037.9022790968631,2,84,-39.64358294314149,5.793524449838163,0.7050773129087924,rural,320.93680644653506,712969.7331607603
1661.4191442439442,1,48,139.6628479507312,5.085431660382347,0.4080171345728653,downtown,232.97661441008083,484406.8341388789
2487.5598667088757,5,63,149.90344046594257,4.961896323882613,0.6763169968777127,downtown,341.95222280239875,980206.3014281631
1926.4713092489308,2,61,0.04212592371184664,3.469547679107791,0.49717585561331346,suburban,227.88909571512013,611696.4883479942
1587.2514016037442,1,53,-129.15111010958051,3.107871512372899,0.4682652989041496,downtown,226.98573510257768,634258.6226361095
1839.3070791735033,2,8,42.70973167916676,5.761011532839312,0.7504734193321552,downtown,364.99981334347865,545713.6903047126
2206.4657271378123,3,87,-166.46097350337666,3.5979819342751176,0.6107536925630864,downtown,286.34500623285453,879223.7869932796
1718.1377235980126,5,36,162.61427987831115,5.317186630800854,0.4295151489872545,downtown,274.85124992826877,685506.9442476601
1588.8898022167843,4,48,-47.31700706360385,6.673200024642817,0.5977586631053297,suburban,282.26418894943623,561460.8275594845
2121.843605745956,2,40,-3.0570163417495193,4.001819100453655,0.24685746956608212,suburban,371.14393425476396,654205.1623833415
2122.4832855543614,3,16,-68.0951075806754,8.015722451887367,0.5494625962279234,downtown,282.03012154774297,588184.6891757464
1746.5284123144352,4,87,-90.17815867008207,3.513957318583851,0.20008168982836327,downtown,281.34129041253834,757870.5520994256
1764.4808471908386,4,20,73.72913165470523,6.4852921347347685,0.3031200748263634,downtown,330.1810697183785,597856.6756775667
2116.0249686788184,2,50,-15.86166770513216,5.637134271698543,0.6169279396538239,suburban,214.8712111463873,668212.1151039229
1275.957829251338,1,58,4.248253892317522,6.791142874919227,-0.034049199485362,downtown,183.1936493339353,510688.60723941255
1296.2681128117224,2,38,-100.38910792188393,3.3257035829604655,0.8605023718149512,suburban,158.69865934299912,518822.32295910124
1640.777889373782,3,54,85.60592234970397,8.460531375430417,0.6668985441409202,suburban,227.8437158556888,465768.11674853327
1893.2764241440764,4,40,95.7789735136867,4.731837374325641,0.13229337550205233,downtown,268.08597416125383,792476.2336560464
2155.4537827990025,2,38,-20.892848687957734,6.014971908948922,0.979699721338646,downtown,376.486853835454,811775.8443743611
2737.678108474776,1,12,126.79221333318873,7.1667312334197515,1.0348207784972034,downtown,299.45321946278943,755937.9932424788
2428.8298116010096,2,63,-10.412415422452257,4.093006898757176,0.4639016682020523,suburban,367.38088764760556,856884.6690479127
1920.0307350182864,5,10,77.97554962888209,6.238589544420768,0.3147021870599513,rural,300.33020758091203,696006.2166145504
1990.4918960486557,1,18,-162.29275808300974,3.842795532167761,0.8372607148405729,downtown,297.4108601289347,643909.710568293
1498.7353176810957,3,10,35.34308664864124,7.095442370686759,0.4312419725119481,rural,259.56196101123487,591237.5452038994
1990.743432003805,4,76,-27.148146760693482,3.859728903156899,0.5322079015625708,downtown,275.4773353960853,836782.4255726375
1855.6706805399308,2,45,15.552242595499616,5.057760473743639,0.7434579467845535,rural,360.92183546127313,679515.0998787143
2161.3592801690447,1,44,11.068240565582617,5.45918105151794,0.46929770724136066,suburban,320.2709621917979,539658.5919259684
1586.3845282238385,5,0,12.569982217698403,6.176449654583923,0.45178914993666636,suburban,249.25494367430034,717031.0760334723
2259.673257120586,1,39,61.57007293625533,7.952714462639817,0.24552100455895626,suburban,412.5103181565975,860999.7933992465
2766.369456501289,5,18,-56.51736316059788,4.322046515578266,0.3738913808523969,suburban,352.77742132755,842755.9412137894
1945.6199257715712,3,75,56.90792595356432,6.70810216141041,0.4478460307487864,rural,209.19344913909265,808028.1262700664
2200.8558610494706,4,71,123.25248831179066,7.955387672951206,0.2522873621930666,suburban,375.8586378185452,1007888.0718956604
2345.0719958555565,3,71,-141.01410049803235,5.248600041297376,0.2704128363581244,suburban,347.77695719682885,691606.96028172
1799.389764057082,2,60,-78.05400982293256,4.174800874819563,0.5067202633287979,downtown,341.2550336666359,547479.2599426701
2112.0462409052084,1,11,-73.85354255011862,2.4049493908470625,0.13005917086560792,downtown,418.75119438219724,728968.9961622118
2006.2962003908974,5,60,-109.20457994509593,7.824913651116594,0.32416739687573365,rural,280.70277739894556,747124.1192475982
2048.838049274416,5,32,-47.46977696370589,4.6333335051134545,0.8889187987194045,suburban,290.00053129403415,956721.3933171496
1613.4951080722667,1,44,103.31185153998403,3.4979622511541733,0.4309062705719855,suburban,227.17407710076387,618438.2802841079
2012.2550871294713,1,89,144.75869245124284,2.962504873685356,0.4058553183592298,suburban,266.53407454843045,494940.74308147776
2248.999145622725,2,91,10.617496974650214,3.495178714414938,0.4300108330970319,rural,400.701276064366,678973.5322940774
2725.571803897521,3,68,-32.42360108482005,6.379557939840748,0.4331695237091335,suburban,479.4269253419948,1023092.6325523701
2479.6354130426034,5,7,80.29239690806602,6.586802791512107,0.6149737739676767,suburban,366.65001843308784,1036281.2054928165
3076.5912287557785,2,24,-236.396849425218,5.9781828071833045,0.6009732306355602,suburban,321.3995535332662,1214836.9905359661
1616.3262185559752,3,90,-105.51784721031584,5.198506741030046,0.42184831738709594,downtown,211.66750337894302,525859.5626531653
2436.1603183603393,2,45,-232.16304066999155,3.1317191157479964,0.45723251537241155,downtown,314.825740131307,953971.2188347065
2091.671002869176,5,86,-106.56997173554419,3.905088581146929,0.7625546235980118,rural,378.8198676543269,748057.939178026
3094.901466608836,1,29,-76.70175269020002,3.340070883978087,0.19793904910594995,downtown,336.5939237213665,1018672.8995576848
1595.8508573224242,1,46,147.76818779376782,5.8592315082893975,0.48848359669025576,rural,288.1588601691293,593622.9532901967
1580.139078909612,3,86,-276.10619661559895,3.4050312817074433,0.5270493080702463,downtown,263.7542318716936,298351.99982910225
1700.303677277989,4,48,-41.67026002343339,3.928630833419611,0.3446634279801769,downtown,294.5676583628348,784037.4751243386
938.0521378450965,3,46,61.956647217810726,4.724769135502239,0.4769726793017405,rural,134.34906424640715,546050.8463062298
1737.1224891596194,4,83,41.07306632690933,2.495299770355479,0.3176647078396233,suburban,291.78894558561973,814900.044492396
1620.433669223151,2,81,146.17381335348938,5.07015714626127,0.6274338141403007,downtown,260.7324676757682,760144.4375612332
2075.1968932381037,2,17,16.105147859658853,4.839270678446695,0.23235866889912415,suburban,367.0982205338186,807532.2825211707
2170.87798788858,5,65,37.4278180481145,6.776313718942536,0.7124667324840119,suburban,314.0760787188333,811982.3648228657
2938.085419607943,4,67,-183.85068318025503,3.770201682449372,0.4853389685820885,suburban,432.7287494132784,1181146.336644689
2475.2119190930252,5,93,-98.82688581768089,3.0512067225314965,0.41039322811325785,downtown,406.81994564634965,912728.6502558325
1711.5481721687984,1,32,-178.27047434480235,4.438910525613073,0.29906058006914527,rural,189.65280089060903,556791.1457019582
1550.792664325821,4,35,57.26081079140995,3.352863059845976,0.7061315591974929,rural,222.7317354702069,713154.0950250892
2245.9595857532527,3,81,34.86904517572459,5.058731887719687,0.36962757319320816,downtown,442.8921903545489,850203.1579190573
1339.883396489679,1,18,31.353796728351536,2.2100977072600907,0.26655028810110337,rural,139.01991266378005,573778.5077093977
2915.7293829271766,1,27,-88.14336084580742,4.091981894934078,0.7102926638016238,rural,383.7113638532481,1138148.3935447193
2589.7200603606434,3,39,-97.29497793166654,3.60744249526667,0.3191388373010683,suburban,340.3176560012639,797290.7455792
1765.4121739476477,1,83,20.944693229641736,5.851635615629103,0.48110353717110255,suburban,288.3737441805505,522792.5381936064
1143.4327354545612,4,96,-66.93860527711348,3.784152935561952,0.6637607551474527,downtown,126.44083298429814,541504.9073018235
2676.9361870827065,5,75,-102.04045638322367,2.3958563621022515,0.5315915205561907,downtown,435.950844851716,980269.3759352985
1942.730077373691,1,14,-50.83893712580683,4.6972698545981775,0.8461703091739947,suburban,212.7367611448426,582982.4282558467
2618.908155986731,4,40,-66.07420360353083,5.479829210411763,0.33300992634246446,rural,286.75830376512863,1046661.2627671559
1202.7861706028166,2,38,-86.67229746284532,4.593192210108912,0.4578977326800518,suburban,207.86350422922544,502273.3703843649
1700.3124885231136,4,1,-122.5767816757602,4.0830158311713385,0.47336437194646364,suburban,225.14435725606276,711203.8298616505
2002.6218498590915,5,62,44.86897683389067,3.992656849123606,0.624246990514799,downtown,396.00304015043235,834426.4563664406
2023.490296882371,4,28,155.6049439477057,5.169422048663051,0.7577246255676187,downtown,209.90736013197804,746815.8258089952
1774.9672642603782,3,73,-3.9004200618653755,3.665826876140678,0.5147233019257395,suburban,256.50170214639707,797257.5984670275
2311.4249661737495,5,65,22.24341369699279,4.5072755428842,0.47246723392794315,downtown,257.2930197084965,1086194.4704189692
1466.1897853087028,2,50,53.63778526017037,6.1256698563310605,0.20340162643402693,suburban,198.1378037141768,631607.8821924994
1928.8102574893533,3,74,36.656575719312194,3.048015381641532,0.522476237959339,downtown,385.41919594802494,587658.6904014333
2060.1478158559494,4,76,-84.69123283169792,4.934499470389592,0.3699399980007093,suburban,389.1294775054002,773404.1277488034
2257.2194170293747,5,9,171.98462111025853,2.3165158808044928,0.6236872621197539,downtown,236.62982110142428,915995.3839443335
2355.807439044445,2,13,-75.73105136779608,5.341894505014929,0.4180631621563944,suburban,368.2729746014246,691843.2754082107
1437.6789540810655,3,81,64.80883646604092,3.531786183801408,0.45187238912598576,suburban,236.90394477114452,566665.8180298674
1232.9429146321888,2,50,53.01913073429117,6.529387719546193,0.20794639708328605,downtown,149.12871446016166,461737.55953180866
2638.8384109492545,4,72,-195.84415421346378,2.7845790355319764,0.13770958324749222,downtown,302.1748571670624,1093240.2965525582
2166.157005989796,2,38,-35.88464169129193,5.663118555201512,0.8721974080367223,downtown,412.51885369305205,656490.6911979781
1625.756731721723,1,27,5.662845181217025,6.83169661778974,0.5259367819130552,rural,320.08165832660075,627824.485579899
2775.5759877612613,3,2,13.315121142428596,3.4539658978692973,0.5808670955261217,downtown,552.8649984969567,858003.210934833
2057.8373171464295,2,83,30.1420515516767,3.7071726065075907,0.31754100736344937,suburban,368.30385667933155,619763.8857809568
2589.6485920319133,4,69,75.76628729399759,3.5837065334351035,0.6751047214357225,rural,430.7885791877498,905289.2684804266
2033.7592407050545,4,26,-0.7515364270778083,4.271205967393544,0.6390279791808721,suburban,273.68913358938534,783018.2997456716
3030.3739624409936,2,1,35.461756801794394,5.776132698784198,0.3395145611154381,downtown,354.97749453162527,750556.2160351728
2877.6704212216023,4,92,-4.495458677238305,4.1487425991693145,0.2880989128309226,rural,310.4950555868161,1094888.0362771458
1875.5179257604632,5,37,-101.73336567547734,3.3185626621904643,0.3534944632345455,downtown,317.58097559131375,965978.4239361051
2485.785475477178,5,2,3.240144136967392,1.9718694401250643,0.4943434702585776,suburban,443.6439543196874,1036234.1547188236
2322.6879747925736,5,15,74.90898442530695,7.402921259768594,0.5334214006280451,rural,424.2281935073157,899153.1753645551
2684.3157787661744,1,93,110.8788382475365,7.520743445621972,0.5076788016477302,suburban,513.7149595218887,721554.428312411
1517.5382697099478,2,39,53.73156575442041,5.840355559232685,0.7597460217280407,suburban,285.28650571803547,336029.01355282456
2343.0257299992195,1,1,133.43503259492994,3.7844244583625226,0.3570086299807883,downtown,468.54452542420853,570848.6339342796
2529.212243424794,4,80,41.88647474089805,6.12155317269747,0.282667601794216,downtown,314.65019281425293,931609.2354756026
1120.6302567884427,1,40,86.38798216688372,6.423060376239599,0.5000198043703641,suburban,197.6015865632276,571918.608980454
1408.3707436671125,4,11,93.73911492797859,4.6186278028809,0.16138303683381072,downtown,223.43231632410584,342779.41865856736
980.3839111199497,4,34,-22.33505408837356,5.062052815998336,0.6391474997021236,rural,123.65044358358423,532204.3173631018
1865.2965827777211,3,64,72.60034325676685,6.8476523442342385,0.5195926528952253,rural,369.6841225050813,615911.737774462
2358.7711278979814,5,54,-94.06448976409142,2.5393079644153875,0.43239239181801076,rural,447.6707253233804,902551.7570207242
2751.178526048014,4,44,34.981234254886374,6.497634234683261,0.42128942535017216,suburban,310.47480733321737,910581.2928539611
2037.0473902098877,3,78,57.702582666845295,4.53626928296523,0.6819991564242466,suburban,209.03331731720272,590312.186756527
2814.307772785646,5,89,105.10951206993302,3.331132546983424,0.6756295870677061,rural,475.14823874659686,1073169.60599729
1309.9492708925543,4,84,82.07593039813062,3.4545402900584916,0.4507256283173293,rural,210.1329747687033,596770.8750938205
1148.3087803224225,4,61,106.41141833347135,3.7029167982213673,0.6183537647115758,suburban,222.2914078252159,580453.4100146422
1972.2261505516906,1,48,-9.938033012642304,3.1848939198481956,0.6726740923680676,downtown,243.37374972567298,439558.4446862299
2192.0327244696537,1,94,-34.53931546700472,7.6570834615835235,0.5671052451249425,downtown,237.70138678063054,766699.3287098139
1983.6526259529535,5,24,-27.48987578856162,5.736804407751502,0.45890699607425495,suburban,249.78458034770262,911381.1503237612
966.2789499800617,4,22,26.62837304486303,6.596724130412852,0.5762335414981202,suburban,98.45683305790787,503541.06792887126
1955.4399802436058,2,23,-180.87470156422523,5.843552437425017,0.2921826714141249,rural,202.56261009193807,629967.2113175478
1347.7652497475733,1,37,133.17569703945534,5.09184141270526,0.5142211138587851,downtown,258.0778809027883,459513.2215264078
2334.836274415019,5,27,4.387335982897491,5.112132985048448,0.4533747488747486,downtown,315.6737360436012,911800.3739469447
2183.299123048424,4,20,-41.500158233511925,4.403731041635207,0.42202687524130633,downtown,308.0218054693259,930801.6305120564
1530.0601068363223,4,53,-252.97162106054606,4.526326435339744,0.1546957976273139,downtown,155.81698425416545,614659.9757737034
1743.0665413316533,2,17,-3.6813506178282616,2.8878449392806624,0.2944804497175142,downtown,221.46040050506758,619042.6750013881
1470.3932390555242,5,35,-19.847651507575566,6.622739226560395,0.4028210351749237,suburban,265.36568848412304,497197.79259849386
1968.660451363414,4,98,-89.7046430645255,2.280150070995432,0.6790078361277513,suburban,318.0353161830999,787241.3295848954
2477.571160250619,1,44,-67.30468451270121,3.412084114206201,0.5571646980807975,suburban,434.5116238658698,690544.5704054453
1507.1369768322281,2,72,-2.6636644445163458,8.018051196440915,0.6879348496055804,downtown,218.1149342130005,569034.595292289
2252.023257758922,5,52,-58.8236459587683,5.20425932459724,0.7485826764800261,downtown,294.95406687504885,967079.3238418339
1734.8711908137795,2,29,57.18780661783558,5.266565667545298,0.5658618290498991,suburban,257.2484512363282,531222.421272421
1603.563583868828,1,59,-74.87835886440163,5.9560078216515935,0.5280586821360593,rural,212.16285841658856,507827.40387230046
1946.4848200227211,5,97,15.46084295207779,2.6894937603179065,0.30540120066295795,downtown,357.95293241366096,836196.467695477
1482.378838790313,2,31,118.004536881117,2.909309950294965,0.8973342529146618,rural,192.36440556492337,536691.7850658059
1723.1753473264089,3,66,-3.6595862562551393,4.33265848017673,0.21643118565796188,downtown,286.00637876174875,735174.0287551684
1401.061053705576,1,66,35.597712395974554,3.6449585636784647,0.5237468176416991,rural,159.29815104334943,510063.9524961428
2982.3625664581946,1,27,29.26513874005982,4.887566052485899,0.6665598007090764,rural,503.0847485527582,873492.3661269017
2017.6317759858644,1,43,0.7996899617265849,5.728323942953204,0.6693475155062676,downtown,386.03342951088183,781731.5566217585
1650.1372460037073,3,78,-6.700714194351027,7.083744571805894,0.2689821819121353,suburban,265.4382976765454,706843.8999771209
2106.989955367111,3,40,-57.13742214499119,6.216632509684386,0.4160193994264819,downtown,328.65996175579915,901876.187856363
1943.8359751545852,4,62,15.101229055781943,3.5085849324665683,0.3402090455764673,rural,381.2092240913317,800887.2544495623
1889.5152002333884,2,22,-28.326750883946715,4.43755388307831,0.10391315408679591,suburban,307.49905280767484,702300.9477040924
2307.0833500217127,4,74,154.6090168234707,4.029582243125578,0.5260653483489923,suburban,290.5887833116964,854160.7502052721
2378.7538550236527,2,47,81.11432591099114,3.4751586814814757,0.35647692075200454,suburban,307.42801301757777,751486.3482283296
1734.7494261947363,3,31,-145.2795895888346,3.1337373309832515,0.8010964569422692,rural,295.8279719625272,727962.9887161368
1712.09087967766,3,56,-139.71579982180776,7.496468581586811,0.6230348876377344,downtown,297.1225164661675,658994.0064828461
1862.474151424178,4,99,-13.045986903936505,5.015963364848975,0.5082803900428213,suburban,242.772803818586,720220.3959345366
849.0394176322077,5,32,-39.53054774397464,4.663654690092878,0.4054600935258262,downtown,114.22500675335692,382199.1670275815
1242.4044689007237,4,23,-18.319391822192532,5.7263863498914525,0.5230232139571349,downtown,247.36975042913147,702131.207693258
2683.4371337222624,2,38,65.11614606523132,5.80061915561236,0.448825236816844,suburban,295.7020391143639,893911.5621469164
2822.4838567506417,4,33,31.573589887735693,6.6782384805596315,0.5139078217786217,downtown,396.45879172372264,898456.7999727511
1875.4819802218108,1,55,30.562923045815438,3.884507579949852,0.8803271541663937,downtown,199.26011996920755,576810.3349646698
2288.2784815278833,2,27,144.61946654953937,5.60408332530923,0.2870487689304645,rural,416.71344289366203,752122.4049203643
2155.625077271768,2,36,-138.88915541730793,3.633239035473757,0.4662716262703453,downtown,235.46880834842418,699226.395615168
